0.00127 	1
0.00381 	1
0.00635 	1
0.00889 	0.999997
0.01143 	0.999977
0.01397 	0.999858
0.01651 	0.99933
0.01905 	0.997398
0.02159 	0.991593
0.02413 	0.977509
0.02667 	0.950666
0.02921 	0.911064
0.03175 	0.861357
0.03429 	0.806035
0.03683 	0.749588
0.03937 	0.695422
0.04191 	0.645549
0.04445 	0.600807
0.04699 	0.562421
0.04953 	0.531267
0.05207 	0.500654
0.05461 	0.473314
0.05715 	0.448627
0.05969 	0.426099
0.06223 	0.405307
0.06477 	0.38591
0.06731 	0.367645
0.06985 	0.350317
0.07239 	0.333785
0.07493 	0.317951
0.07747 	0.302749
0.08001 	0.288135
0.08255 	0.274086
0.08509 	0.260591
0.08763 	0.247645
0.09017 	0.235252
0.09271 	0.223417
0.09525 	0.212145
0.09779 	0.201443
0.10033 	0.191312
0.104942 	0.173975
0.111733 	0.15095
0.118677 	0.130507
0.125674 	0.113279
0.132647 	0.0993858
0.139554 	0.088541
0.146431 	0.0802083
0.153382 	0.0738285
0.160356 	0.0690737
0.167298 	0.0655727
0.174232 	0.0630006
0.181131 	0.0611137
0.188043 	0.0597131
0.194962 	0.0586694
0.201911 	0.0578952
0.208926 	0.0573388
0.215955 	0.056917
0.222939 	0.0565304
0.229955 	0.0562257
0.23699 	0.0559843
0.24401 	0.0557912
0.251086 	0.0556342
0.258194 	0.055506
0.265304 	0.055401
0.272389 	0.0553149
0.279511 	0.0552432
0.286645 	0.0551837
0.293775 	0.0551341
0.300977 	0.0550924
0.30824 	0.0550589
0.315551 	0.0550337
0.322897 	0.055009
0.330265 	0.054988
0.337639 	0.0549704
0.345006 	0.0549557
0.35235 	0.0549435
0.359788 	0.0549331
0.367278 	0.0549242
0.374746 	0.0549166
0.382283 	0.0549098
0.38981 	0.0549039
0.397317 	0.0548985
0.404869 	0.0548935
0.412457 	0.0548888
0.420076 	0.0548843
0.427718 	0.05488
0.435462 	0.0548757
0.443302 	0.0548715
0.451153 	0.0548673
0.459005 	0.0548632
0.466943 	0.0548591
0.474964 	0.054855
0.48297 	0.0548509
0.491052 	0.0548467
0.499205 	0.0548426
0.507326 	0.0548385
0.515512 	0.0548344
0.523756 	0.0548302
0.532058 	0.0548261
0.540414 	0.0548219
0.548821 	0.0548177
0.557389 	0.0548134
0.566005 	0.0548091
0.574667 	0.0548048
0.58337 	0.0548005
0.592112 	0.0547962
0.601012 	0.0547917
0.609947 	0.0547873
0.618914 	0.0547829
0.628007 	0.0547784
0.637159 	0.0547739
0.646403 	0.0547693
0.655737 	0.0547648
0.665162 	0.0547601
0.674675 	0.0547555
0.684277 	0.0547508
0.694041 	0.054746
0.703892 	0.0547416
0.713832 	0.0547378
0.723858 	0.0547328
0.73397 	0.0547277
0.744247 	0.0547225
0.75469 	0.0547173
0.765221 	0.0547122
0.775838 	0.054707
0.786625 	0.0547019
0.797585 	0.0546966
0.808632 	0.0546914
0.819765 	0.0546862
0.831074 	0.0546809
0.842561 	0.0546756
0.854229 	0.0546702
0.866081 	0.0546648
0.878119 	0.0546593
0.890347 	0.0546537
0.902768 	0.0546482
0.915384 	0.0546425
0.928199 	0.0546369
0.941215 	0.0546311
0.954436 	0.0546253
0.967866 	0.0546194
0.981507 	0.0546135
0.995363 	0.0546077
1.00944 	0.0546024
1.02373 	0.0545961
1.03825 	0.0545897
1.05312 	0.0545833
1.06835 	0.0545767
1.08381 	0.0545702
1.09953 	0.0545635
1.11549 	0.0545568
1.13184 	0.0545499
1.14859 	0.0545434
1.16563 	0.0545362
1.18299 	0.0545289
1.2007 	0.0545214
1.21877 	0.0545138
1.23721 	0.0545061
1.2561 	0.0544981
1.27537 	0.0544901
1.29503 	0.0544818
1.31511 	0.0544734
1.33559 	0.0544647
1.3565 	0.0544559
1.37785 	0.0544468
1.39963 	0.0544376
1.42179 	0.0544282
1.44433 	0.0544186
1.46734 	0.0544088
1.49083 	0.0543988
1.51463 	0.0543887
1.53875 	0.0543784
1.56328 	0.0543679
1.58814 	0.0543573
1.61333 	0.0543465
1.63885 	0.0543355
1.66461 	0.0543244
1.6905 	0.0543131
1.71652 	0.0543017
1.74266 	0.05429
1.76881 	0.0542783
1.79496 	0.0542664
1.82109 	0.0542543
1.84719 	0.0542421
1.87314 	0.0542298
1.89881 	0.0542174
1.92417 	0.0542051
1.94932 	0.0541927
1.97423 	0.0541802
1.99866 	0.054168
2.02257 	0.0541559
2.04607 	0.0541439
2.06913 	0.054132
2.09172 	0.0541201
2.11382 	0.054108
2.13542 	0.0540948
2.15649 	0.0540857
2.17701 	0.0540769
2.19696 	0.0540674
2.21635 	0.0540579
2.23523 	0.0540487
2.25362 	0.0540398
2.27149 	0.0540312
2.28885 	0.054023
2.30573 	0.0540151
2.32213 	0.0540074
2.33803 	0.054
2.35349 	0.0539927
2.3685 	0.0539855
2.38312 	0.0539783
2.39735 	0.0539709
2.41116 	0.0539632
2.42463 	0.053955
2.43767 	0.053946
2.45036 	0.0539359
2.46275 	0.0539246
2.47478 	0.0539118
2.48649 	0.0538974
2.4979 	0.053881
2.50899 	0.0538627
2.51984 	0.0538421
2.53044 	0.0538193
2.54079 	0.0537942
2.55088 	0.0537668
2.56071 	0.0537373
2.57028 	0.0537057
2.57958 	0.0536723
2.58869 	0.0536372
2.5976 	0.0536005
2.60631 	0.0535628
2.61482 	0.0535242
2.62313 	0.0534854
2.63132 	0.0534463
2.63929 	0.0534078
2.64706 	0.0533702
2.6547 	0.0533335
2.6622 	0.0532981
2.66957 	0.0532642
2.6768 	0.053232
2.68389 	0.0532017
2.68866 	0.0531822
2.69117 	0.0531721
2.69368 	0.0531621
2.6962 	0.0531524
2.69871 	0.0531428
2.70122 	0.0531333
2.70374 	0.0531241
2.70625 	0.053115
2.70876 	0.0531062
2.71128 	0.0530974
2.71379 	0.0530889
2.7163 	0.0530805
2.71882 	0.0530723
2.72133 	0.0530643
2.72384 	0.0530564
2.72636 	0.0530487
2.72887 	0.0530411
2.73138 	0.0530337
2.7339 	0.0530264
2.73641 	0.0530193
2.73892 	0.0530123
2.74144 	0.0530055
2.74395 	0.0529988
2.74646 	0.0529922
2.74898 	0.0529857
2.75149 	0.0529794
2.754 	0.0529732
2.75652 	0.0529671
2.75903 	0.0529611
2.76154 	0.0529553
2.76406 	0.0529495
2.76657 	0.0529439
2.76908 	0.0529383
2.7716 	0.0529329
2.77411 	0.0529275
2.77662 	0.0529223
2.77914 	0.0529171
2.78165 	0.052912
2.78416 	0.052907
2.78668 	0.0529021
2.78919 	0.0528973
2.7917 	0.0528925
2.79422 	0.0528878
2.79673 	0.0528832
2.79924 	0.0528787
2.80176 	0.0528742
2.80427 	0.0528698
2.80678 	0.0528655
2.8093 	0.0528612
2.81181 	0.052857
2.81432 	0.0528529
2.81684 	0.0528488
2.81935 	0.0528448
2.82186 	0.0528408
2.82438 	0.0528369
2.82689 	0.0528331
2.8294 	0.0528293
2.83192 	0.0528255
2.83443 	0.0528218
2.83694 	0.0528182
2.83946 	0.0528146
2.84197 	0.052811
2.84448 	0.0528075
2.847 	0.052804
2.84951 	0.0528006
2.85202 	0.0527973
2.85454 	0.0527939
2.85705 	0.0527906
2.85956 	0.0527874
2.86208 	0.0527842
2.86459 	0.052781
2.8671 	0.0527779
2.86962 	0.0527748
2.87213 	0.0527718
2.87464 	0.0527688
2.87716 	0.0527658
2.87967 	0.0527629
2.88218 	0.05276
2.8847 	0.0527571
2.88721 	0.0527543
2.88972 	0.0527515
2.89224 	0.0527488
2.89475 	0.0527461
2.89726 	0.0527434
2.89978 	0.0527407
2.90229 	0.0527381
2.9048 	0.0527356
2.90732 	0.052733
2.90983 	0.0527305
2.91234 	0.052728
2.91486 	0.0527256
2.91737 	0.0527231
2.91988 	0.0527207
2.9224 	0.0527184
2.92491 	0.0527161
2.92742 	0.0527138
2.92994 	0.0527115
2.93245 	0.0527092
2.93496 	0.052707
2.93748 	0.0527048
2.93999 	0.0527027
2.9425 	0.0527006
2.94502 	0.0526984
2.94753 	0.0526964
2.95004 	0.0526943
2.95256 	0.0526923
2.95507 	0.0526903
2.95758 	0.0526883
2.9601 	0.0526864
2.96261 	0.0526844
2.96512 	0.0526825
2.96764 	0.0526807
2.97015 	0.0526788
2.97266 	0.052677
2.97518 	0.0526753
2.97769 	0.0526736
2.9802 	0.052672
2.98272 	0.0526706
2.98523 	0.0526694
