0.00125 	-0.798085
0.00375 	-0.797839
0.00625 	-0.79726
0.00875 	-0.796369
0.01125 	-0.795173
0.01375 	-0.793678
0.01625 	-0.791886
0.01875 	-0.789798
0.02125 	-0.787418
0.02375 	-0.784747
0.02625 	-0.781787
0.02875 	-0.778541
0.03125 	-0.775009
0.03375 	-0.771196
0.03625 	-0.767103
0.03875 	-0.762733
0.04125 	-0.758088
0.04375 	-0.75317
0.04625 	-0.747982
0.04875 	-0.742527
0.05125 	-0.736805
0.05375 	-0.73082
0.05625 	-0.724572
0.05875 	-0.718064
0.06125 	-0.711295
0.06375 	-0.704268
0.06625 	-0.696981
0.06875 	-0.689436
0.07125 	-0.681629
0.07375 	-0.673561
0.07625 	-0.665228
0.07875 	-0.656627
0.08125 	-0.647754
0.08375 	-0.638605
0.08625 	-0.629174
0.08875 	-0.619453
0.09125 	-0.609436
0.09375 	-0.599113
0.09625 	-0.588475
0.09875 	-0.577512
0.10125 	-0.566216
0.103807 	-0.554308
0.106482 	-0.541439
0.109285 	-0.527497
0.112221 	-0.512369
0.115295 	-0.495927
0.118515 	-0.478025
0.121886 	-0.458502
0.125417 	-0.437181
0.129116 	-0.413867
0.132988 	-0.388352
0.137044 	-0.360419
0.141291 	-0.329849
0.145739 	-0.29643
0.150396 	-0.259969
0.155274 	-0.220314
0.160381 	-0.17737
0.16573 	-0.131127
0.17133 	-0.0816873
0.177194 	-0.0292902
0.183335 	0.0256547
0.189765 	0.082542
0.196498 	0.140546
0.203547 	0.198602
0.210928 	0.255396
0.218656 	0.309367
0.226747 	0.358725
0.235219 	0.401492
0.244088 	0.435545
0.253312 	0.458688
0.263 	0.469329
0.272525 	0.472678
0.278875 	0.46081
0.282975 	0.445442
0.289004 	0.432315
0.296213 	0.409434
0.302854 	0.38018
0.307573 	0.347303
0.31052 	0.369681
0.314674 	0.343493
0.319953 	0.316374
0.324866 	0.289437
0.329449 	0.26342
0.333733 	0.238791
0.336374 	0.21582
0.338315 	0.269258
0.341503 	0.252094
0.34503 	0.236317
0.348342 	0.221946
0.351451 	0.208954
0.354375 	0.197263
0.357125 	0.186786
0.359714 	0.177427
0.362152 	0.169084
0.363448 	0.161664
0.36456 	0.234262
0.366604 	0.229399
0.36863 	0.225134
0.370531 	0.22138
0.372313 	0.218049
0.373978 	0.215034
0.375527 	0.212183
0.37696 	0.209176
0.378275 	0.20496
